destinatario_id,tipo,documento,uf,cidade
2046,PJ,12182359465016,CE,Sobral
2047,PF,15558544946,DF,Ceilândia
2048,PF,87239024127,PE,Recife
2049,PF,92950283816,RJ,Niterói
2050,PF,78778465788,RJ,Duque de Caxias
2051,PF,17720530056,RJ,Duque de Caxias
2052,PF,81959394091,RJ,Duque de Caxias
2053,PF,27316579884,MG,Contagem
2054,PF,22839836806,RJ,Rio de Janeiro
2055,PF,88095186567,DF,Brasília
2056,PF,33127111608,BA,Salvador
2057,PF,31755099961,GO,Anápolis
2058,PF,89437484785,RS,Pelotas
2059,PJ,46505114997973,DF,Taguatinga
2060,PF,02745370453,RJ,Rio de Janeiro
2061,PJ,97721702236168,RS,Pelotas
2062,PF,57382390014,SC,Joinville
2063,PJ,08577889811103,SC,Joinville
2064,PF,94719114951,CE,Fortaleza
2065,PF,04281094112,DF,Taguatinga
2066,PF,66762688657,CE,Fortaleza
2067,PJ,55294343889646,PR,Maringá
2068,PF,92157831882,SP,Campinas
2069,PJ,06397012105274,SC,Blumenau
2070,PF,63026173857,RJ,Niterói
2071,PF,84728339601,RS,Porto Alegre
2072,PJ,61567551410978,BA,Salvador
2073,PJ,15555205807455,BA,Feira de Santana
2074,PF,71725882207,CE,Fortaleza
2075,PF,74325337295,SP,São Paulo
2076,PF,60055394193,MG,Belo Horizonte
2077,PF,32851471907,DF,Taguatinga
2078,PF,89654431422,SC,Florianópolis
2079,PF,81112419304,GO,Goiânia
2080,PF,18754780916,SC,Blumenau
2081,PJ,62480081695667,RS,Porto Alegre
2082,PF,89711863184,MG,Uberlândia
2083,PF,14554849745,RJ,Duque de Caxias
2084,PF,78475394242,PR,Londrina
2085,PF,89981773024,SP,Campinas
2086,PJ,61314250830652,RS,Pelotas
2087,PF,63193530651,SP,São Paulo
2088,PJ,94910234100232,SP,Campinas
2089,PJ,14422538502212,GO,Goiânia
2090,PF,65792503983,RS,Porto Alegre
2091,PJ,21488303079451,SC,Joinville
2092,PF,31955789049,CE,Sobral
2093,PF,18318585637,GO,Rio Verde
2094,PF,12737945889,CE,Fortaleza
2095,PF,24509754284,PE,Olinda
2096,PJ,57245175843655,GO,Rio Verde
2097,PF,78503307104,PE,Olinda
2098,PF,02498658004,BA,Feira de Santana
2099,PJ,87969429737433,MG,Belo Horizonte
2100,PF,96734135608,CE,Sobral
2101,PF,41972851140,SP,Campinas
2102,PF,89005178373,PE,Recife
2103,PF,45050926062,DF,Taguatinga
2104,PJ,78603255083439,DF,Ceilândia
2105,PF,43469188502,GO,Anápolis
2106,PF,16184547803,RJ,Niterói
2107,PF,51582757903,PE,Recife
2108,PJ,66417673961482,PR,Maringá
2109,PF,01231228930,SP,Santos
2110,PF,80130290332,DF,Taguatinga
2111,PF,60067546527,PE,Recife
2112,PF,91696408405,PE,Caruaru
2113,PF,06149090218,RJ,Niterói
2114,PF,59278637914,CE,Sobral
2115,PJ,47237701224118,SC,Blumenau
2116,PF,96343526020,SP,São Paulo
2117,PF,98301681918,SC,Blumenau
2118,PF,30970030779,PE,Caruaru
2119,PF,45616216414,BA,Feira de Santana
2120,PF,55265481747,DF,Ceilândia
2121,PF,48549998314,SC,Blumenau
2122,PF,81255104735,RJ,Niterói
2123,PF,59648967138,GO,Anápolis
2124,PF,04093852397,PR,Maringá
2125,PF,90224946440,PE,Caruaru
2126,PJ,61877785170298,PE,Recife
2127,PF,98556269268,RS,Pelotas
2128,PF,12061987005,MG,Uberlândia
2129,PF,17140975362,RS,Pelotas
2130,PF,27525704306,CE,Sobral
2131,PF,33066613395,PR,Curitiba
2132,PF,04025365351,PR,Curitiba
2133,PF,26291177044,DF,Taguatinga
2134,PF,12370328270,BA,Feira de Santana
2135,PF,05231688275,PR,Curitiba
2136,PF,55110075465,RJ,Niterói
2137,PF,67374697551,BA,Feira de Santana
2138,PF,91453038755,SC,Florianópolis
2139,PF,59985251167,DF,Ceilândia
2140,PF,45635100517,RS,Pelotas
2141,PF,29574408788,DF,Brasília
2142,PF,57843815856,RJ,Rio de Janeiro
2143,PF,46195004771,RS,Caxias do Sul
2144,PF,22597128881,PE,Olinda
2145,PF,65865121697,RJ,Duque de Caxias
2146,PF,48767055656,DF,Ceilândia
2147,PF,17351328832,RJ,Rio de Janeiro
2148,PF,42025957985,BA,Ilhéus
2149,PF,96128153324,PE,Recife
2150,PJ,10308879023930,SC,Joinville
2151,PF,07087644869,RJ,Rio de Janeiro
2152,PF,67514057663,PE,Caruaru
2153,PJ,54671396286261,PE,Caruaru
2154,PF,04260093453,DF,Brasília
2155,PF,82763542218,GO,Anápolis
2156,PF,36825691483,BA,Feira de Santana
2157,PJ,34761053904235,PE,Caruaru
2158,PJ,10443447676562,RJ,Rio de Janeiro
2159,PF,00075480380,SC,Joinville
2160,PF,54467463957,PE,Caruaru
2161,PF,48188479053,PR,Maringá
2162,PF,73027093937,CE,Juazeiro do Norte
2163,PF,89062233228,CE,Sobral
2164,PF,55830733215,GO,Goiânia
2165,PF,55086469278,PE,Recife
2166,PJ,19089259231852,RS,Porto Alegre
2167,PF,10839297175,SP,Santos
2168,PF,82869532319,CE,Sobral
2169,PJ,86946069215605,PR,Londrina
2170,PF,66544936612,RJ,Rio de Janeiro
2171,PF,76036563742,PR,
2172,PF,83760782704,MG,Contagem
2173,PF,99257517624,DF,Taguatinga
2174,PF,47360154455,CE,Juazeiro do Norte
2175,PF,15884876503,BA,Feira de Santana
2176,PF,89756574384,DF,Ceilândia
2177,PF,20902448714,SC,Joinville
2178,PJ,88326580221603,CE,Fortaleza
2179,PF,10473077496,SP,Campinas
2180,PF,28135888237,GO,Goiânia
2181,PJ,72982366605204,RJ,Rio de Janeiro
2182,PF,77811574461,RS,Pelotas
2183,PF,05258522650,BA,Ilhéus
2184,PF,60171433617,PR,Curitiba
2185,PF,71953033777,PE,Recife
2186,PF,62681717513,SC,Joinville
2187,PJ,15220394062137,CE,Sobral
2188,PF,62052698231,BA,Feira de Santana
2189,PF,29201211434,SP,
2190,PF,55392379946,PR,Curitiba
2191,PF,99840599144,PE,Caruaru
2192,PF,26794107187,PR,Curitiba
2193,PJ,25740716401776,CE,Sobral
2194,PF,09139673425,RJ,Duque de Caxias
2195,PJ,92301851108511,MG,
2196,PF,47801426083,GO,Anápolis
2197,PF,99997450946,PR,Londrina
2198,PF,25013112998,MG,Contagem
2199,PF,08196069567,MG,Uberlândia
2200,PF,46565709551,CE,Fortaleza
2201,PF,98570612576,RS,Pelotas
2202,PF,89371417378,SP,São Paulo
2203,PF,58767150608,RS,Porto Alegre
2204,PF,31532508373,CE,Sobral
2205,PJ,39788756617821,BA,Salvador
2206,PF,90338032811,PE,Olinda
2207,PF,59471655472,PR,Maringá
2208,PF,46773270430,RJ,Rio de Janeiro
2209,PF,11942746908,DF,Taguatinga
2210,PF,80069011917,CE,Juazeiro do Norte
2211,PF,44018841767,SP,São Paulo
2212,PF,73694011048,PR,Maringá
2213,PF,35277962308,RS,Porto Alegre
2214,PF,50810839267,CE,Sobral
2215,PF,05323099431,RS,Porto Alegre
2216,PF,51653486862,SC,Joinville
2217,PF,05567916584,SP,São Paulo
2218,PF,36760376890,GO,Goiânia
2219,PF,82435682854,BA,Feira de Santana
2220,PF,06551565401,MG,Uberlândia
2221,PF,86271536172,PE,Caruaru
2222,PJ,95139457722634,PE,Recife
2223,PF,46087651892,BA,Feira de Santana
2224,PF,70518757936,SP,Santos
2225,PF,75909934462,PE,Caruaru
2226,PJ,46955790900351,PR,Maringá
2227,PF,15041803085,SP,São Paulo
2228,PF,36137613574,RJ,Rio de Janeiro
2229,PF,25158393943,GO,Anápolis
2230,PJ,31130702923098,CE,Fortaleza
2231,PF,36108716472,SC,Florianópolis
2232,PF,40736492845,SP,São Paulo
2233,PF,90954846925,BA,Feira de Santana
2234,PF,81362663883,RJ,Niterói
2235,PF,16757625954,MG,Belo Horizonte
2236,PF,90948611871,MG,Uberlândia
2237,PF,72669220774,RJ,Niterói
2238,PF,63811519268,SC,Florianópolis
2239,PF,84975575680,BA,Ilhéus
2240,PF,99280080607,RS,Porto Alegre
2241,PF,08647945687,PR,Curitiba
2242,PF,89094743661,PR,Maringá
2243,PF,39726633817,PE,Caruaru
2244,PF,56988204845,GO,Rio Verde
2245,PF,35636655052,MG,Contagem
2246,PF,05506763054,DF,Brasília
2247,PF,15695806323,PR,Londrina
2248,PF,21761841411,PR,Maringá
2249,PJ,02661245207101,PE,Olinda
2250,PJ,44420718958268,SP,Santos
2251,PF,10197621379,CE,Sobral
2252,PF,65588790242,CE,Fortaleza
2253,PF,49701537608,RS,Pelotas
2254,PJ,84636868918145,MG,Uberlândia
2255,PF,02767134075,GO,Anápolis
2256,PF,48662821557,GO,Rio Verde
2257,PF,63276561504,BA,Ilhéus
2258,PF,08824086753,PE,Recife
2259,PF,52765905015,RJ,Duque de Caxias
2260,PF,32086458568,PE,Olinda
2261,PJ,21504254154918,RS,Porto Alegre
2262,PF,55772625706,GO,Goiânia
2263,PF,19872753615,GO,Anápolis
2264,PJ,50052855031959,SP,Santos
2265,PF,11304545541,PE,Recife
2266,PF,60752256945,CE,Sobral
2267,PF,65375430909,GO,Rio Verde
2268,PF,71627491012,DF,Brasília
2269,PF,45081652782,GO,Anápolis
2270,PJ,85590258635083,SC,Florianópolis
2271,PJ,10973626601955,SP,Campinas
2272,PF,33417775785,BA,Salvador
2273,PF,42033973689,CE,Sobral
2274,PF,66382276400,CE,Sobral
2275,PF,07298802476,MG,Contagem
2276,PF,59094143627,DF,Brasília
2277,PF,43810111228,SC,Blumenau
2278,PJ,82999955094451,GO,Rio Verde
2279,PF,12995372591,PE,Olinda
2280,PF,82473047013,PE,Olinda
2281,PF,22900135068,PR,Curitiba
2282,PF,28444794835,PR,Maringá
2283,PF,42176890585,BA,Salvador
2284,PF,91669686759,DF,Taguatinga
2285,PF,21160721509,CE,Juazeiro do Norte
2286,PF,90115839532,CE,Juazeiro do Norte
2287,PF,26300564236,PR,Curitiba
2288,PF,51476470626,SP,Campinas
2289,PF,40430309596,MG,Uberlândia
2290,PF,47655141809,RJ,Niterói
2291,PF,37810765789,MG,Belo Horizonte
2292,PF,06758705382,RS,Pelotas
2293,PF,11089832468,DF,Brasília
2294,PF,86016717276,GO,Goiânia
2295,PF,55483378588,BA,Salvador
2296,PF,52792864820,SC,Florianópolis
2297,PF,05384036739,PR,Curitiba
2298,PF,03564883712,SP,Santos
2299,PF,11456355078,RJ,Duque de Caxias
2300,PJ,38129552347784,PE,Olinda
2301,PF,61800044327,RJ,Niterói
2302,PF,04401717956,GO,Anápolis
2303,PJ,11254604077545,PE,Recife
2304,PF,80944068697,SC,Florianópolis
2305,PJ,70313387569328,CE,Fortaleza
2306,PJ,58162383436578,CE,Juazeiro do Norte
2307,PF,49915916026,RJ,Niterói
2308,PF,34479134226,GO,Goiânia
2309,PF,32766245900,SP,Santos
2310,PF,51725709656,RS,Pelotas
2311,PF,23445924816,RS,Pelotas
2312,PF,76237061909,GO,Rio Verde
2313,PF,74255496269,SC,Joinville
2314,PF,54860806905,PE,Caruaru
2315,PF,03951520767,BA,Feira de Santana
2316,PF,40708419937,GO,Goiânia
2317,PF,78660069818,PR,Curitiba
2318,PF,75804262359,PE,Caruaru
2319,PJ,68470028945243,DF,Ceilândia
2320,PF,99441585398,CE,Fortaleza
2321,PF,15031491295,BA,Feira de Santana
2322,PF,25843766995,RS,Caxias do Sul
2323,PJ,38149076801502,RS,Caxias do Sul
2324,PF,82718765969,SP,Santos
2325,PF,00556000629,SC,Florianópolis
2326,PJ,63595130712777,SC,Joinville
2327,PJ,60158360919120,CE,Fortaleza
2328,PF,08121361887,PE,Caruaru
2329,PF,16605502693,PR,Curitiba
2330,PF,18677039109,GO,Rio Verde
2331,PF,02260817197,CE,Juazeiro do Norte
2332,PF,85666622312,RS,Porto Alegre
2333,PF,09138455784,PE,Caruaru
2334,PF,75951974171,DF,Ceilândia
2335,PF,92811780791,MG,Belo Horizonte
2336,PF,09922259510,SP,São Paulo
2337,PF,83484705931,MG,Uberlândia
2338,PF,73616963631,CE,Juazeiro do Norte
2339,PJ,66645418865493,MG,Uberlândia
2340,PF,71532069209,RS,Caxias do Sul
2341,PF,57108977453,GO,Rio Verde
2342,PF,12892318864,DF,Brasília
2343,PF,70016621963,PE,Recife
2344,PF,49583613280,RS,Caxias do Sul
2345,PF,72397761216,DF,Taguatinga
2346,PJ,84399025842039,DF,Ceilândia
2347,PF,48170608524,MG,Uberlândia
2348,PJ,68014149950502,RS,Porto Alegre
2349,PF,02752218227,PR,Londrina
2350,PF,52182436547,GO,Goiânia
2351,PF,95267456322,GO,
2352,PF,96081421369,GO,Rio Verde
2353,PJ,26524538037748,BA,Ilhéus
2354,PF,56443656389,DF,Taguatinga
2355,PF,06915494526,BA,Salvador
2356,PF,01728096137,CE,Fortaleza
2357,PF,15260708573,SC,Joinville
2358,PF,19238148051,SP,Santos
2359,PF,37431626675,SP,Campinas
2360,PF,61566598292,DF,Brasília
2361,PJ,74818527639394,PE,Olinda
2362,PF,88373953949,GO,Goiânia
2363,PF,83649445462,MG,Contagem
2364,PF,60064729581,PR,Londrina
2365,PF,67246022340,GO,Anápolis
2366,PF,45513242646,CE,Sobral
2367,PJ,79859260590656,DF,Brasília
2368,PJ,82881221435768,GO,Anápolis
2369,PF,10149280663,RJ,Duque de Caxias
2370,PF,82266966201,CE,Juazeiro do Norte
2371,PF,10620166238,SC,Blumenau
2372,PF,30803462184,RJ,Rio de Janeiro
2373,PF,02211871580,PR,Curitiba
2374,PJ,72434601680025,CE,Sobral
2375,PF,54675201684,RS,Pelotas
2376,PJ,40761238532827,PR,Maringá
2377,PF,06948715849,CE,Sobral
2378,PJ,22070526867235,GO,Rio Verde
2379,PF,93081660663,PR,Londrina
2380,PF,30462706066,PE,Recife
2381,PJ,99532314293045,RS,Porto Alegre
2382,PF,47428060776,DF,
2383,PF,61835959617,CE,Sobral
2384,PF,41401859472,RJ,
2385,PF,39634228395,PR,Maringá
2386,PF,16827170920,CE,Fortaleza
2387,PF,45228623657,MG,Belo Horizonte
2388,PF,68672067569,CE,Sobral
2389,PF,57235588522,GO,Rio Verde
2390,PF,32044235321,PE,Caruaru
2391,PF,46612239702,SC,Joinville
2392,PF,70320074172,PR,Curitiba
2393,PJ,38536030220429,SC,Florianópolis
2394,PF,64921408866,MG,Belo Horizonte
2395,PF,62786885464,RJ,Duque de Caxias
2396,PF,52558648686,CE,Sobral
2397,PF,40578875670,GO,Anápolis
2398,PF,05302172217,CE,Fortaleza
2399,PF,82871809630,RS,Porto Alegre
2400,PF,01886857211,RJ,Duque de Caxias
2401,PF,45726540067,SP,São Paulo
2402,PF,58288349588,GO,Goiânia
2403,PF,07694570280,RJ,Rio de Janeiro
2404,PJ,68273908322560,MG,Uberlândia
2405,PF,83708343037,SP,Santos
2406,PF,92423112616,BA,Feira de Santana
2407,PJ,89643829491134,SC,Blumenau
2408,PF,77245063957,CE,Fortaleza
2409,PF,58250654867,PE,Caruaru
2410,PF,42918360105,SC,Florianópolis
2411,PF,71727938841,PR,Curitiba
2412,PF,76288818102,CE,Sobral
2413,PF,82670573744,RS,Pelotas
2414,PF,68511318419,RJ,Niterói
2415,PF,37156662360,SC,Joinville
2416,PF,78183770789,CE,Sobral
2417,PJ,90919658652477,RS,Porto Alegre
2418,PF,03913741966,RS,Caxias do Sul
2419,PF,76731099965,RS,Pelotas
2420,PF,98732943262,PR,Londrina
2421,PF,99820078493,CE,Juazeiro do Norte
2422,PF,17746602479,GO,Anápolis
2423,PF,15021459229,RS,Caxias do Sul
2424,PF,76346563130,RS,Pelotas
2425,PF,19859556221,PE,Caruaru
2426,PF,26327585811,PR,Maringá
2427,PF,65706873911,RJ,Duque de Caxias
2428,PJ,37429764320078,BA,Ilhéus
2429,PF,85534012258,PE,Recife
2430,PF,63544759161,RJ,Duque de Caxias
2431,PF,02007544031,SC,Florianópolis
2432,PF,12744186662,RS,Pelotas
2433,PF,47463439374,RJ,Duque de Caxias
2434,PF,34435261288,SP,Santos
2435,PF,51486266494,MG,Belo Horizonte
2436,PF,72061878689,SC,Florianópolis
2437,PF,77233977142,RS,Pelotas
2438,PF,88579122215,SP,Campinas
2439,PF,45482675777,DF,Ceilândia
2440,PJ,08720750523411,DF,Brasília
2441,PF,81131097545,RS,Caxias do Sul
2442,PF,71725080450,PE,Recife
2443,PF,21932097587,CE,Sobral
2444,PF,30374129436,MG,Belo Horizonte
2445,PJ,06858602512892,GO,Rio Verde
2446,PF,39099827752,SC,Florianópolis
2447,PF,71269917007,SP,São Paulo
2448,PF,41080523278,BA,Ilhéus
2449,PJ,64949464876871,PE,Caruaru
2450,PF,89254401570,PE,Olinda
2451,PF,54847994668,PR,Curitiba
2452,PF,99878962880,SP,Campinas
2453,PJ,86881126068058,PE,Recife
2454,PJ,22113202418919,SC,Florianópolis
2455,PF,43942121181,MG,Uberlândia
2456,PF,54126056454,MG,Belo Horizonte
2457,PF,88374740849,BA,Feira de Santana
2458,PJ,46182730550099,RJ,Rio de Janeiro
2459,PF,22210829369,MG,Contagem
2460,PF,79974447893,CE,Fortaleza
2461,PF,59322715140,SP,Santos
2462,PF,03454600914,BA,Salvador
2463,PJ,68474084157938,GO,Rio Verde
2464,PF,62222055721,MG,Belo Horizonte
2465,PF,92843918981,PR,Londrina
2466,PF,61508697226,GO,Anápolis
2467,PF,97524892184,MG,Uberlândia
2468,PF,67278075612,SP,Campinas
2469,PF,65345801310,PE,Caruaru
2470,PF,95994458085,MG,Belo Horizonte
2471,PJ,02461453507329,RS,Caxias do Sul
2472,PF,93384225568,RS,Caxias do Sul
2473,PF,04070178583,RJ,Niterói
2474,PF,33491738228,RJ,Niterói
2475,PF,67438448907,SP,São Paulo
2476,PJ,95718067387395,CE,Fortaleza
2477,PF,16283272686,RS,Caxias do Sul
2478,PJ,28582540559971,CE,Juazeiro do Norte
2479,PF,37333643808,CE,Juazeiro do Norte
2480,PF,14151937575,PR,Londrina
2481,PF,53608006913,PR,Curitiba
2482,PF,95044691641,MG,Belo Horizonte
2483,PF,58745512804,MG,Belo Horizonte
2484,PJ,58968538354664,SP,Campinas
2485,PF,59388009758,DF,Ceilândia
2486,PJ,50626957493264,SP,São Paulo
2487,PF,90547555257,CE,Juazeiro do Norte
2488,PF,05352131766,BA,Salvador
2489,PJ,28784094014325,PR,Londrina
2490,PF,27868069787,PR,Curitiba
2491,PF,11462897775,CE,Juazeiro do Norte
2492,PF,94719524191,BA,Feira de Santana
2493,PJ,96855477414145,SC,Blumenau
2494,PF,58084113097,GO,Goiânia
2495,PF,99826435717,PR,Curitiba
2496,PF,26707513718,BA,Salvador
2497,PF,57173591913,RS,Pelotas
2498,PJ,92260262270378,RJ,Niterói
2499,PF,93855823947,RS,Pelotas
2500,PF,71561772483,SC,Blumenau
2501,PF,38054077883,CE,Sobral
2502,PF,36954650307,SP,São Paulo
2503,PF,60412993745,GO,Rio Verde
2504,PF,07870994862,SP,Campinas
2505,PJ,21620050703080,MG,Uberlândia
2506,PF,92132692463,RJ,Niterói
2507,PF,21203454686,MG,Contagem
2508,PJ,26843853337594,BA,Ilhéus
2509,PJ,00666480213459,PE,Olinda
2510,PJ,08280331103018,GO,Anápolis
2511,PF,17724222831,MG,Contagem
2512,PF,42374307204,BA,Ilhéus
2513,PF,34367563666,DF,Taguatinga
2514,PF,03763111024,PR,Londrina
2515,PF,85572941209,SP,São Paulo
2516,PJ,59739805060522,CE,Sobral
2517,PF,67720098412,SP,Campinas
2518,PF,93544023998,PE,Olinda
2519,PF,59859704857,CE,Juazeiro do Norte
2520,PF,68991645787,RS,Caxias do Sul
2521,PF,79808544590,RJ,Duque de Caxias
2522,PF,06189404685,SC,Florianópolis
2523,PF,95226944122,CE,Juazeiro do Norte
2524,PF,52144135229,MG,Belo Horizonte
2525,PF,20795340673,BA,Feira de Santana
2526,PF,01779077040,BA,Feira de Santana
2527,PF,75930535097,RS,Caxias do Sul
2528,PF,94899413303,GO,Goiânia
2529,PJ,41019389757006,BA,Ilhéus
2530,PF,71281309945,MG,Contagem
2531,PF,21243436892,RJ,Duque de Caxias
2532,PJ,91847988186134,MG,Belo Horizonte
2533,PF,67433926506,PR,Curitiba
2534,PF,37516750660,SP,Santos
2535,PF,65454372339,GO,Anápolis
2536,PF,26249441639,SP,São Paulo
2537,PJ,73385809195587,PE,Olinda
2538,PJ,01639494423102,SC,Blumenau
2539,PF,61992956424,SP,Campinas
2540,PF,30238678197,RJ,Rio de Janeiro
2541,PF,06814875506,CE,Sobral
2542,PF,60660860939,GO,Goiânia
2543,PF,32614841900,PE,Caruaru
2544,PF,40859524627,PR,Londrina
2545,PF,56460056422,RJ,Niterói
2546,PF,23404842098,CE,Fortaleza
2547,PJ,64376870059771,BA,Ilhéus
2548,PF,52381635962,PR,Maringá
2549,PF,16931967318,PE,Caruaru
2550,PJ,83191782675760,SC,Joinville
2551,PF,67184725368,MG,Uberlândia
2552,PF,18849389391,SC,Joinville
2553,PF,75240499216,MG,Uberlândia
2554,PF,38310732114,DF,Taguatinga
2555,PF,67925377732,GO,Rio Verde
2556,PF,02586008146,BA,Salvador
2557,PF,13344482170,MG,Belo Horizonte
2558,PF,28924162668,RJ,Niterói
2559,PF,51610884415,RS,Caxias do Sul
2560,PF,68285127383,MG,Belo Horizonte
2561,PJ,16563086630928,SP,Santos
2562,PJ,57639271426893,DF,Taguatinga
2563,PF,76087560168,CE,Juazeiro do Norte
2564,PF,61500995991,SC,Joinville
2565,PF,21597091574,SC,Blumenau
2566,PF,62636295522,SP,Campinas
2567,PF,82303557325,DF,Brasília
2568,PF,37996844010,CE,Fortaleza
2569,PF,48540929915,SP,Campinas
2570,PF,09915956610,MG,Belo Horizonte
2571,PF,74004775056,DF,Taguatinga
2572,PF,89318524650,MG,Belo Horizonte
2573,PF,19835943483,RS,Pelotas
2574,PF,84024005556,CE,Juazeiro do Norte
2575,PF,30399299105,RS,Pelotas
2576,PJ,98296713411734,MG,Uberlândia
2577,PF,24508255975,PE,Olinda
2578,PF,81078463339,RJ,Niterói
2579,PF,24485403260,SC,Blumenau
2580,PJ,91208729784393,PE,Caruaru
2581,PF,49674565645,PE,Caruaru
2582,PJ,06608675711893,RS,Pelotas
2583,PJ,76169090270429,RS,Pelotas
2584,PJ,43056254242387,PR,Curitiba
2585,PF,31365809408,SC,Blumenau
2586,PF,44058915172,GO,Goiânia
2587,PF,23830634920,MG,Belo Horizonte
2588,PF,55660090130,CE,Juazeiro do Norte
2589,PF,48055522024,BA,Feira de Santana
2590,PF,14427210077,PR,Maringá
2591,PF,71569340796,CE,Sobral
2592,PF,12721394424,RJ,Duque de Caxias
2593,PJ,16305794719150,MG,Uberlândia
2594,PJ,59218070715055,DF,Brasília
2595,PF,79104837868,DF,Taguatinga
2596,PF,57536015255,RJ,Niterói
2597,PF,52665489113,PE,Recife
2598,PF,75320526363,SP,Campinas
2599,PJ,84882877805185,RS,Pelotas
2600,PF,78106110727,RS,Pelotas
2601,PF,40222684555,SP,São Paulo
2602,PF,27565805858,MG,Uberlândia
2603,PF,72102892978,RS,Caxias do Sul
2604,PF,94527310670,RS,Caxias do Sul
2605,PF,39114522821,PE,Recife
2606,PF,41394244278,DF,Ceilândia
2607,PF,81790438628,PE,Olinda
2608,PF,16667777457,RS,Porto Alegre
2609,PF,40693199909,RJ,Rio de Janeiro
2610,PF,49607324146,SP,Campinas
2611,PF,47650155962,DF,Ceilândia
2612,PF,75084573001,GO,Rio Verde
2613,PF,39335332106,GO,Anápolis
2614,PF,35345444988,CE,Juazeiro do Norte
2615,PF,99312677719,PR,Londrina
2616,PJ,03724179921938,BA,Salvador
2617,PF,62240271612,GO,Anápolis
2618,PF,52926244696,PE,Caruaru
2619,PF,24224348693,MG,Belo Horizonte
2620,PF,81762962406,GO,Goiânia
2621,PF,10988751352,BA,Feira de Santana
2622,PF,25334575366,RS,Pelotas
2623,PF,90532310845,PE,Caruaru
2624,PF,85374819519,GO,Rio Verde
2625,PJ,90876139336122,MG,Belo Horizonte
2626,PF,06343776189,CE,Sobral
2627,PF,34630280659,PE,Caruaru
2628,PF,58754781383,SC,Joinville
2629,PF,18638531986,SP,Santos
2630,PF,45431851453,RS,Pelotas
2631,PF,52411606885,PR,Maringá
2632,PF,30390644371,RJ,Duque de Caxias
2633,PF,89639027906,PR,Maringá
2634,PF,02162228860,BA,Ilhéus
2635,PF,47320634916,MG,Belo Horizonte
2636,PF,20279952220,GO,Anápolis
2637,PF,48530801893,DF,Brasília
2638,PF,89482851898,RS,Porto Alegre
2639,PF,74333674650,PR,Curitiba
2640,PF,52444143197,SC,Blumenau
2641,PF,04122669931,GO,Goiânia
2642,PF,66550825773,BA,Feira de Santana
2643,PJ,68288900461006,RS,Pelotas
2644,PJ,40236836602662,SP,São Paulo
2645,PF,50768490914,MG,Uberlândia
2646,PF,75950968729,SP,São Paulo
2647,PF,33164549470,SP,São Paulo
2648,PJ,83170937305178,RJ,Duque de Caxias
2649,PF,41705348695,PE,Caruaru
2650,PJ,23971956791523,RS,Pelotas
2651,PF,19583265004,CE,Juazeiro do Norte
2652,PF,61566192331,CE,Juazeiro do Norte
2653,PF,70116287657,CE,Fortaleza
2654,PF,68504686338,BA,Feira de Santana
2655,PF,28282076198,RS,Porto Alegre
2656,PJ,92050500109228,SC,Florianópolis
2657,PF,69764939446,GO,Anápolis
2658,PJ,36620673596495,PE,Caruaru
2659,PJ,23170335589832,DF,Taguatinga
2660,PF,86645177804,GO,Goiânia
2661,PF,20698884687,PE,Caruaru
2662,PF,57449588780,RS,Porto Alegre
2663,PF,69360313102,BA,Ilhéus
2664,PF,45631731088,SC,Florianópolis
2665,PJ,39469868204581,SP,São Paulo
2666,PJ,30336279462993,DF,Brasília
2667,PF,68010933747,RS,Pelotas
2668,PF,23892367107,BA,Feira de Santana
2669,PF,40294512651,DF,Taguatinga
2670,PF,81719989388,SP,Campinas
2671,PF,06281759473,MG,Belo Horizonte
2672,PF,44130655777,CE,Fortaleza
2673,PF,09624517651,RS,
2674,PF,72355343559,BA,Feira de Santana
2675,PF,33755226633,SP,São Paulo
2676,PF,42494398139,GO,Rio Verde
2677,PF,79877844679,PE,Recife
2678,PF,56928882001,RJ,Niterói
2679,PF,54833783685,DF,Ceilândia
2680,PF,74748573206,RJ,Niterói
2681,PF,35017093662,SP,Campinas
2682,PF,28903987254,PR,Londrina
2683,PF,30134705510,SP,Santos
2684,PF,49041487763,PR,Maringá
2685,PJ,40014697119181,RJ,Duque de Caxias
2686,PF,30900060358,PR,Curitiba
2687,PF,61577719246,CE,Sobral
2688,PF,45520304709,GO,Rio Verde
2689,PJ,62883062986791,RJ,Duque de Caxias
2690,PF,88001936574,DF,Brasília
2691,PJ,27811483311863,GO,Anápolis
2692,PF,55875714603,GO,Goiânia
2693,PF,13275193656,RJ,Niterói
2694,PF,32917063157,PR,Londrina
2695,PF,10299397312,CE,Fortaleza
2696,PF,95561893492,RS,Caxias do Sul
2697,PF,50021721153,PE,Recife
2698,PF,69874290361,RS,Porto Alegre
2699,PF,04389070108,PE,Recife
2700,PF,09073858211,SP,Campinas
2701,PF,56002474414,BA,Salvador
2702,PF,09485267166,PR,Londrina
2703,PF,01998794546,BA,Ilhéus
2704,PF,60348151013,PE,Olinda
2705,PF,85931050547,SP,Santos
2706,PF,42158660053,PR,Maringá
2707,PF,61994126031,SC,Joinville
2708,PF,60543421179,RS,Caxias do Sul
2709,PJ,67470321035260,CE,Fortaleza
2710,PF,58125631806,CE,Fortaleza
2711,PF,07923075784,CE,Sobral
2712,PF,58418228274,MG,Uberlândia
2713,PF,70281827471,SP,São Paulo
2714,PJ,73442198957910,CE,Sobral
2715,PF,48417643630,BA,Salvador
