cliente_id,nome,tipo,documento,uf,cidade,segmento,canal_aquisicao,data_cadastro
862,Otávio Gomes,PF,69772564091,MT,Várzea Grande,Varejo,WhatsApp,2024-07-24
863,Fernanda Gomes,PF,99076281297,RJ,Petrópolis,Pessoa Física,Marketplace,2025-10-31
864,Igor Costa,PF,11201502399,AM,Itacoatiara,Pessoa Física,Marketplace,2023-08-27
865,Otávio Santos,PJ,83558795977636,RS,Porto Alegre,Corporativo,WhatsApp,2023-10-13
866,Diego Carvalho,PF,36275727813,MS,Dourados,Varejo,Indicação,2024-09-10
867,Otávio Silva,PF,68742988342,AM,Parintins,Pessoa Física,Marketplace,2024-08-27
868,Ana Teixeira,PF,98125443689,RS,Santa Maria,Pessoa Física,Orgânico,2023-06-13
869,Larissa Cardoso,PF,48617367998,AM,Parintins,Pessoa Física,Indicação,2024-12-14
870,Rafael Souza,PF,54492560622,ES,Serra,Pessoa Física,Anúncio,2024-03-20
871,Larissa Barbosa,PJ,60145133530585,BA,Feira de Santana,Pessoa Física,Orgânico,2023-06-15
872,Juliana Oliveira,PF,34124549605,ES,Linhares,Pessoa Física,Orgânico,2024-07-13
873,Thiago Ribeiro,PF,50383420379,PA,Belém,Varejo,Orgânico,2025-02-03
874,Marcos Almeida,PF,68664048570,PE,Jaboatão,Varejo,Orgânico,2023-02-04
875,Ana Almeida,PF,22394664920,SP,Ribeirão Preto,Pessoa Física,Orgânico,2025-10-05
876,Kaique Oliveira,PF,76281211776,PA,Santarém,Varejo,Anúncio,2024-10-31
877,Larissa Lima,PF,80619675368,BA,Vitória da Conquista,Corporativo,Marketplace,2023-10-13
878,Otávio Souza,PF,18709161166,PA,Belém,Atacado,Indicação,2025-04-02
879,Bruno Santos,PF,63808369248,MT,Tangará da Serra,Varejo,Indicação,2025-07-13
880,Carla Souza,PF,82535309641,DF,Samambaia,Varejo,Orgânico,2025-11-13
881,Fernanda Ferreira,PF,04627305101,RS,Porto Alegre,Pessoa Física,Marketplace,2025-05-16
882,Igor Costa,PF,25920132393,SP,Santos,Corporativo,Orgânico,2023-08-11
883,Otávio Oliveira,PF,66124406336,SP,Ribeirão Preto,Pessoa Física,Orgânico,2023-06-29
884,Juliana Barbosa,PF,98941233211,SC,Joinville,Atacado,Anúncio,2023-08-17
885,Rafael Oliveira,PF,64058432329,RS,Caxias do Sul,Pessoa Física,WhatsApp,2025-08-17
886,Patrícia Lima,PF,93980464446,ES,Vila Velha,Pessoa Física,WhatsApp,2023-12-01
887,Fernanda Carvalho,PF,25280003694,RJ,Rio de Janeiro,Pessoa Física,Marketplace,2023-12-29
888,Vanessa Martins,PF,13147072687,MT,Várzea Grande,Corporativo,Indicação,2025-09-03
889,Carla Ribeiro,PF,66113667384,CE,Sobral,Varejo,Anúncio,2023-08-12
890,Marcos Cardoso,PJ,27147721008755,BA,Salvador,Pessoa Física,Indicação,2024-03-21
891,Rafael Teixeira,PF,31060175421,MS,Dourados,Pessoa Física,Orgânico,2023-11-21
892,Vanessa Cardoso,PF,43512142254,RJ,Nova Iguaçu,Varejo,Orgânico,2023-11-27
893,Patrícia Ferreira,PF,26334145150,SC,Blumenau,Pessoa Física,WhatsApp,2024-10-14
894,Diego Teixeira,PF,60136741370,RS,Pelotas,Pessoa Física,WhatsApp,2025-03-23
895,Sabrina Santos,PF,73060315005,DF,Brasília,Varejo,Orgânico,2023-10-18
896,Fernanda Ribeiro,PF,90482487276,SP,Sorocaba,Pessoa Física,Orgânico,2023-02-11
897,Marcos Oliveira,PF,54989631193,RS,Caxias do Sul,Varejo,Orgânico,2024-12-01
898,Igor Lima,PF,12055374970,PA,Ananindeua,Varejo,Anúncio,2024-08-24
899,Kaique Carvalho,PF,27573077640,RS,Santa Maria,Pessoa Física,Orgânico,2024-12-23
900,Diego Silva,PF,76617785746,CE,Maracanaú,Corporativo,Indicação,2024-05-08
901,Fernanda Gomes,PF,67807755744,SP,Santos,Pessoa Física,Orgânico,2025-05-01
902,Juliana Pereira,PF,87283182224,RS,Porto Alegre,Pessoa Física,Orgânico,2024-11-15
903,Guilherme Cardoso,PJ,11321950182168,PA,Santarém,Pessoa Física,Orgânico,2025-04-10
904,Thiago Silva,PF,37417991560,AM,Manaus,Corporativo,Marketplace,2025-03-12
905,Bruno Carvalho,PF,91295647060,MS,Ponta Porã,Corporativo,Orgânico,2024-06-28
906,Igor Barbosa,PF,15417380225,SC,Joinville,Atacado,Anúncio,2023-12-23
907,Kaique Lima,PF,41591247122,MT,Rondonópolis,Pessoa Física,Indicação,2024-09-30
908,Eduardo Barbosa,PJ,60643888828135,PA,Marabá,Corporativo,Marketplace,2024-11-28
909,Guilherme Almeida,PF,75535445631,RJ,Nova Iguaçu,Pessoa Física,Orgânico,2024-09-18
910,Vanessa Barbosa,PF,24119271923,MT,Cuiabá,Corporativo,Indicação,2024-07-28
911,Ana Carvalho,PF,72570072998,CE,Caucaia,Varejo,Orgânico,2024-01-11
912,Guilherme Martins,PF,98393509593,PE,Jaboatão,Pessoa Física,Indicação,2023-05-27
913,Carla Costa,PF,35857277803,DF,Samambaia,Pessoa Física,Anúncio,2024-04-13
914,Eduardo Barbosa,PF,04767798580,AM,Tefé,Corporativo,WhatsApp,2025-08-24
915,Bruno Oliveira,PF,75951790065,CE,Juazeiro do Norte,Pessoa Física,WhatsApp,2025-02-24
916,Sabrina Oliveira,PF,50558330562,MG,Betim,Corporativo,Marketplace,2025-04-07
917,Kaique Cardoso,PF,79156013131,RJ,Niterói,Pessoa Física,WhatsApp,2025-03-18
918,Helena Santos,PF,85370568257,CE,Juazeiro do Norte,Corporativo,Orgânico,2025-10-07
919,Igor Martins,PF,71923112175,RJ,Duque de Caxias,Pessoa Física,Indicação,2023-09-05
920,Sabrina Silva,PF,35612809923,PE,Recife,Varejo,Orgânico,2025-02-28
921,Fernanda Barbosa,PF,25273984500,PA,Belém,Varejo,Orgânico,2023-03-18
922,Helena Pereira,PF,54308444467,SC,Itajaí,Pessoa Física,Anúncio,2023-09-26
923,Otávio Souza,PF,51820073083,DF,Ceilândia,Corporativo,Indicação,2023-02-02
924,Sabrina Carvalho,PF,98066134172,RS,Porto Alegre,Varejo,Indicação,2024-04-16
925,Fernanda Pereira,PF,98610147170,CE,Maracanaú,Varejo,Marketplace,2023-06-04
926,Carla Barbosa,PJ,25875027077722,GO,Anápolis,Corporativo,Indicação,2024-02-29
927,Otávio Oliveira,PF,13515253938,PR,Ponta Grossa,Pessoa Física,WhatsApp,2023-05-28
928,Larissa Costa,PF,10149176339,SC,Chapecó,Corporativo,Marketplace,2023-02-09
929,Sabrina Teixeira,PF,72940884728,SP,São Paulo,Pessoa Física,Marketplace,2024-06-07
930,Sabrina Ferreira,PF,32526747492,RJ,Rio de Janeiro,Pessoa Física,Orgânico,2024-03-25
931,Ana Costa,PF,75921897446,GO,Rio Verde,Atacado,Anúncio,2024-04-02
932,Vanessa Almeida,PF,72003646427,GO,Rio Verde,Pessoa Física,Indicação,2024-01-14
933,Patrícia Gomes,PJ,79837386820159,PR,Curitiba,Varejo,WhatsApp,2024-03-24
934,Carla Silva,PF,68499280543,PR,Londrina,Corporativo,Orgânico,2023-01-05
935,Eduardo Santos,PF,96111302787,RS,Caxias do Sul,Varejo,Orgânico,2024-06-07
936,Patrícia Souza,PF,46909734412,PR,Curitiba,Varejo,Orgânico,2025-07-17
937,Rafael Barbosa,PJ,20543196473267,CE,Juazeiro do Norte,Varejo,Orgânico,2023-06-02
938,Igor Ribeiro,PF,65066429327,SP,Campinas,Varejo,Marketplace,2023-06-07
939,Sabrina Silva,PF,45631195437,SP,Sorocaba,Pessoa Física,Orgânico,2025-05-04
940,Thiago Carvalho,PJ,97548839880127,SP,Sorocaba,Pessoa Física,Anúncio,2024-07-03
941,Bruno Costa,PF,00019772675,MS,Corumbá,Pessoa Física,Indicação,2023-10-09
942,Bruno Barbosa,PJ,85369845975299,RS,Porto Alegre,Pessoa Física,Anúncio,2025-05-10
943,Juliana Santos,PF,00131891817,AM,Parintins,Pessoa Física,Orgânico,2023-12-23
944,Juliana Costa,PF,30489182419,ES,Vila Velha,Varejo,Indicação,2024-10-24
945,Otávio Ribeiro,PF,76781204406,SP,Sorocaba,Pessoa Física,Anúncio,2024-09-01
946,Guilherme Lima,PF,07781858660,BA,Vitória da Conquista,Corporativo,WhatsApp,2023-07-05
947,Otávio Souza,PF,64860802291,MT,Sinop,Pessoa Física,Indicação,2025-04-07
948,Vanessa Cardoso,PF,82603678853,RS,Canoas,Pessoa Física,WhatsApp,2024-11-08
949,Sabrina Santos,PF,29694487252,BA,Feira de Santana,Varejo,Orgânico,2023-08-17
950,Carla Silva,PF,70890603359,RJ,,Pessoa Física,Marketplace,2025-04-10
951,Patrícia Martins,PF,43083402593,BA,Juazeiro,Pessoa Física,Indicação,2024-11-11
952,Diego Lima,PF,58320912173,PA,Marabá,Pessoa Física,Indicação,2025-07-25
953,Rafael Martins,PF,76030042044,RJ,Petrópolis,Varejo,Anúncio,2025-06-17
954,Juliana Ribeiro,PF,96340350957,GO,Aparecida de Goiânia,Pessoa Física,Orgânico,2023-12-16
955,Fernanda Carvalho,PJ,28395629104898,RJ,Niterói,Pessoa Física,Orgânico,2025-10-23
956,Thiago Barbosa,PF,59441731362,GO,Aparecida de Goiânia,Atacado,Marketplace,2023-02-07
957,Bruno Gomes,PF,33576136203,MG,Juiz de Fora,Pessoa Física,Marketplace,2024-01-02
958,Juliana Cardoso,PF,66161751384,MT,Várzea Grande,Varejo,Orgânico,2024-10-28
959,Carla Oliveira,PF,67093745381,RS,Porto Alegre,Pessoa Física,Indicação,2024-08-09
960,Eduardo Costa,PF,82800052580,PE,Recife,Varejo,Indicação,2023-09-05
961,Kaique Gomes,PF,57496053192,ES,Linhares,Varejo,Indicação,2023-08-07
962,Rafael Barbosa,PF,02858413152,MG,Contagem,Atacado,Orgânico,2025-05-05
963,Natália Lima,PJ,93395142757973,AM,Itacoatiara,Pessoa Física,Marketplace,2025-08-18
964,Fernanda Martins,PF,25438936903,SC,Florianópolis,Pessoa Física,Indicação,2025-01-15
965,Patrícia Ribeiro,PF,74740448111,SP,Sorocaba,Varejo,Indicação,2024-08-04
966,Juliana Cardoso,PJ,59688662978931,SP,São Paulo,Varejo,Indicação,2025-04-27
967,Sabrina Silva,PJ,84962363226000,GO,Aparecida de Goiânia,Pessoa Física,Indicação,2023-09-21
968,Guilherme Barbosa,PF,70415004614,DF,Guará,Corporativo,Orgânico,2025-11-26
969,Igor Almeida,PF,86739164097,CE,Maracanaú,Varejo,WhatsApp,2023-05-17
970,Bruno Cardoso,PF,20650974224,RJ,Rio de Janeiro,Pessoa Física,Orgânico,2024-10-02
971,Thiago Ribeiro,PF,03211333651,DF,Taguatinga,Varejo,Marketplace,2024-01-09
972,Larissa Carvalho,PF,97409741122,MT,Sinop,Pessoa Física,Marketplace,2025-09-18
973,Igor Ferreira,PF,24038806953,MT,Tangará da Serra,Varejo,Indicação,2023-09-26
974,Vanessa Teixeira,PF,42396419173,CE,Maracanaú,Pessoa Física,Indicação,2024-12-04
975,Carla Souza,PF,21364021499,SC,Joinville,Pessoa Física,Orgânico,2023-06-21
976,Larissa Souza,PF,91404573044,ES,Cariacica,Corporativo,Anúncio,2023-07-19
977,Juliana Ferreira,PF,60647927194,DF,Samambaia,Pessoa Física,Indicação,2024-04-01
978,Eduardo Cardoso,PF,77637466412,GO,Aparecida de Goiânia,Pessoa Física,Orgânico,2025-05-26
979,Vanessa Teixeira,PF,95627421352,DF,Guará,Pessoa Física,Orgânico,2023-11-01
980,Guilherme Teixeira,PF,22274415974,ES,Vila Velha,Corporativo,WhatsApp,2025-01-30
981,Vanessa Cardoso,PJ,33007896942227,DF,Brasília,Corporativo,Orgânico,2024-09-18
982,Larissa Teixeira,PJ,09737141107789,PA,Belém,Pessoa Física,Orgânico,2025-12-07
983,Diego Cardoso,PJ,99077119830306,RJ,Rio de Janeiro,Varejo,Orgânico,2023-11-26
984,Bruno Almeida,PF,30989907772,RS,Santa Maria,Varejo,Indicação,2023-09-24
985,Guilherme Pereira,PJ,39067757971233,DF,Brasília,Varejo,Anúncio,2025-09-16
986,Vanessa Teixeira,PF,32617690284,ES,Serra,Pessoa Física,Marketplace,2024-01-01
987,Fernanda Ferreira,PF,50729315449,ES,Cariacica,Varejo,Anúncio,2023-08-24
988,Rafael Barbosa,PF,33618220357,PE,Recife,Atacado,Orgânico,2025-06-19
989,Marcos Oliveira,PF,87381235292,RJ,Niterói,Pessoa Física,Anúncio,2025-06-09
990,Kaique Almeida,PF,36449417728,PE,Petrolina,Varejo,Orgânico,2023-03-10
991,Rafael Cardoso,PF,31172478493,DF,Samambaia,Atacado,Marketplace,2025-07-27
992,Juliana Ribeiro,PJ,82077991676006,PA,Castanhal,Corporativo,Orgânico,2024-11-24
993,Patrícia Martins,PF,81043995929,DF,Samambaia,Varejo,Orgânico,2023-11-02
994,Guilherme Souza,PJ,44011411680594,MT,Rondonópolis,Pessoa Física,Anúncio,2024-08-09
995,Eduardo Oliveira,PF,10941887002,BA,Juazeiro,Varejo,Orgânico,2023-09-19
996,Larissa Silva,PF,15371791650,PA,Marabá,Pessoa Física,Anúncio,2023-07-05
997,Juliana Teixeira,PF,27831285407,BA,Ilhéus,Corporativo,Anúncio,2023-05-26
998,Larissa Costa,PF,45859539672,MG,Contagem,Varejo,WhatsApp,2023-06-30
999,Juliana Gomes,PF,65129571294,SP,Ribeirão Preto,Varejo,Orgânico,2024-09-30
1000,Helena Souza,PF,88397101712,PE,Jaboatão,Pessoa Física,Indicação,2025-06-06
1001,Eduardo Souza,PJ,41369475459050,AM,Manacapuru,Corporativo,Indicação,2024-06-17
1002,Fernanda Barbosa,PF,86064093063,BA,Juazeiro,Varejo,Orgânico,2023-01-17
1003,Kaique Gomes,PF,61844850563,AM,Manaus,Pessoa Física,Indicação,2024-04-14
1004,Helena Ribeiro,PF,10805832760,CE,Juazeiro do Norte,Corporativo,Marketplace,2025-03-29
1005,Otávio Ferreira,PF,50338967007,BA,Feira de Santana,Pessoa Física,Marketplace,2025-07-04
1006,Bruno Silva,PF,45636726137,SC,Florianópolis,Varejo,WhatsApp,2025-03-14
1007,Helena Teixeira,PF,90656707214,MT,Tangará da Serra,Varejo,Indicação,2024-02-09
1008,Igor Oliveira,PF,06550702374,PR,Curitiba,Pessoa Física,Anúncio,2024-12-13
1009,Guilherme Barbosa,PF,89707289006,SP,Ribeirão Preto,Atacado,WhatsApp,2023-03-16
1010,Carla Santos,PF,19558259011,PR,Maringá,Varejo,Orgânico,2024-03-24
1011,Patrícia Ribeiro,PF,31184349449,SC,Chapecó,Varejo,Indicação,2024-08-11
1012,Rafael Martins,PF,04758838229,DF,Ceilândia,Varejo,Marketplace,2023-02-01
1013,Otávio Souza,PF,03648251217,MG,Betim,Pessoa Física,Marketplace,2023-01-16
1014,Diego Costa,PF,26358807961,MT,Cuiabá,Atacado,WhatsApp,2025-05-28
1015,Natália Carvalho,PF,66645647736,BA,Juazeiro,Pessoa Física,Orgânico,2023-08-30
1016,Natália Carvalho,PF,74713786637,RJ,Petrópolis,Varejo,Indicação,2023-05-18
1017,Eduardo Martins,PF,30269487584,PE,Recife,Corporativo,Orgânico,2024-10-10
1018,Eduardo Costa,PF,47654900403,RJ,Petrópolis,Corporativo,Marketplace,2023-11-04
1019,Otávio Martins,PF,54226975124,MT,,Pessoa Física,Indicação,2025-12-09
1020,Patrícia Cardoso,PF,26382472756,PR,Londrina,Pessoa Física,Orgânico,2025-11-03
1021,Guilherme Oliveira,PJ,49715925725511,RJ,Rio de Janeiro,Pessoa Física,Marketplace,2025-06-22
1022,Natália Ribeiro,PF,51957324732,AM,Itacoatiara,Varejo,Anúncio,2023-11-27
1023,Igor Cardoso,PJ,15652233293268,SP,Santos,Corporativo,Anúncio,2025-08-17
1024,Sabrina Pereira,PF,46050152017,AM,Tefé,Pessoa Física,WhatsApp,2023-10-07
1025,Eduardo Martins,PF,53938301211,RS,Porto Alegre,Varejo,Indicação,2023-09-20
1026,Ana Pereira,PF,39229286955,ES,Serra,Pessoa Física,Indicação,2025-12-02
1027,Helena Pereira,PF,25690107093,MS,Campo Grande,Atacado,Orgânico,2025-01-08
1028,Sabrina Pereira,PF,29758763979,DF,Taguatinga,Corporativo,Orgânico,2023-04-05
1029,Natália Almeida,PF,95399166792,RS,Canoas,Corporativo,Orgânico,2025-08-29
1030,Vanessa Santos,PF,96051979634,MT,Várzea Grande,Corporativo,Orgânico,2023-06-26
1031,Larissa Almeida,PF,91845601170,DF,Samambaia,Pessoa Física,Orgânico,2025-01-16
1032,Guilherme Costa,PF,61794246765,PE,Recife,Pessoa Física,Anúncio,2024-04-25
1033,Larissa Ferreira,PF,62295864561,MS,Três Lagoas,Pessoa Física,Indicação,2023-01-20
1034,Patrícia Silva,PJ,47001524120841,PR,Cascavel,Pessoa Física,Orgânico,2025-05-13
1035,Guilherme Pereira,PF,59884333918,MG,Uberlândia,Corporativo,Indicação,2025-01-22
1036,Natália Ferreira,PF,98680859095,PR,Curitiba,Corporativo,WhatsApp,2025-08-27
1037,Juliana Ribeiro,PF,15005812350,MT,Várzea Grande,Corporativo,Orgânico,2024-11-01
1038,Eduardo Santos,PF,64934098348,PA,Marabá,Pessoa Física,Indicação,2025-04-08
1039,Thiago Teixeira,PF,22272019892,DF,Samambaia,Varejo,Orgânico,2025-09-20
1040,Otávio Silva,PF,44505022686,GO,Anápolis,Pessoa Física,Anúncio,2025-12-05
1041,Kaique Ferreira,PF,45519921160,RJ,Niterói,Pessoa Física,Indicação,2024-09-06
1042,Kaique Gomes,PF,16100732615,MS,Ponta Porã,Pessoa Física,Orgânico,2023-01-19
1043,Diego Ferreira,PF,46662150468,DF,Guará,Pessoa Física,Orgânico,2024-01-15
1044,Guilherme Pereira,PF,69542683006,SP,Ribeirão Preto,Pessoa Física,Marketplace,2024-11-09
1045,Eduardo Martins,PF,61063427700,BA,Vitória da Conquista,Pessoa Física,Orgânico,2023-05-01
1046,Kaique Souza,PF,56116416027,SP,Campinas,Pessoa Física,Indicação,2023-05-08
1047,Rafael Pereira,PF,20925898380,PA,Belém,Varejo,Indicação,2024-03-08
1048,Vanessa Martins,PF,31587917740,PR,Cascavel,Pessoa Física,Orgânico,2025-09-24
1049,Patrícia Souza,PF,19269424218,RS,Caxias do Sul,Corporativo,Indicação,2023-12-19
1050,Vanessa Ribeiro,PJ,36755157126938,PA,Castanhal,Pessoa Física,Anúncio,2025-10-22
1051,Marcos Souza,PF,15945155923,PA,Belém,Pessoa Física,Orgânico,2025-05-30
1052,Igor Cardoso,PJ,69268642201410,ES,Vitória,Varejo,WhatsApp,2023-11-29
1053,Carla Oliveira,PJ,60159701773987,SC,Florianópolis,Pessoa Física,Anúncio,2023-09-11
1054,Otávio Almeida,PF,77179203294,MS,Ponta Porã,Corporativo,Indicação,2025-06-26
1055,Igor Gomes,PF,69779627336,CE,Caucaia,Pessoa Física,Orgânico,2025-04-08
1056,Rafael Santos,PF,30956866728,SC,Blumenau,Pessoa Física,Orgânico,2024-11-21
1057,Larissa Silva,PF,71188918874,RS,Pelotas,Pessoa Física,Indicação,2025-12-08
1058,Guilherme Almeida,PF,54052204088,GO,Anápolis,Pessoa Física,Indicação,2023-04-21
1059,Ana Cardoso,PF,83156084804,GO,Luziânia,Varejo,Orgânico,2024-02-27
1060,Otávio Teixeira,PF,40795363375,MS,Dourados,Varejo,Indicação,2024-10-22
1061,Igor Pereira,PF,24850872999,PE,Olinda,Pessoa Física,Anúncio,2023-03-20
1062,Bruno Carvalho,PJ,39885229595504,ES,Vila Velha,Varejo,Orgânico,2025-12-05
1063,Fernanda Ribeiro,PF,51152744145,BA,Ilhéus,Varejo,Marketplace,2024-09-18
1064,Sabrina Souza,PF,52099926190,MT,Várzea Grande,Varejo,Indicação,2023-12-04
1065,Vanessa Carvalho,PJ,48784001040147,PR,Londrina,Atacado,Anúncio,2023-09-20
1066,Vanessa Pereira,PF,60953384240,MS,Corumbá,Pessoa Física,Marketplace,2023-01-02
1067,Otávio Teixeira,PF,13230612902,PE,Recife,Varejo,Anúncio,2024-10-11
1068,Igor Ribeiro,PJ,53314759674658,DF,Brasília,Atacado,WhatsApp,2025-12-06
1069,Rafael Lima,PF,54084760642,SP,Ribeirão Preto,Pessoa Física,Marketplace,2023-02-09
1070,Marcos Ribeiro,PF,26068000789,SP,Sorocaba,Pessoa Física,Anúncio,2024-03-29
1071,Sabrina Souza,PF,04033698022,MG,Belo Horizonte,Varejo,Anúncio,2024-12-26
1072,Carla Ribeiro,PJ,23679721379310,AM,Manaus,Pessoa Física,WhatsApp,2024-04-17
1073,Fernanda Almeida,PF,06560413626,MT,Rondonópolis,Varejo,Marketplace,2024-12-14
1074,Juliana Souza,PF,25431596780,MS,Três Lagoas,Pessoa Física,Orgânico,2025-02-20
1075,Fernanda Santos,PF,72698486129,MT,Sinop,Varejo,Orgânico,2025-11-24
1076,Guilherme Gomes,PF,98338086649,AM,Manaus,Corporativo,Anúncio,2024-10-24
1077,Juliana Martins,PF,70580725840,PE,Caruaru,Varejo,Marketplace,2025-02-16
1078,Larissa Martins,PF,07929405929,MT,Várzea Grande,Pessoa Física,WhatsApp,2023-11-27
1079,Thiago Gomes,PJ,63640835707354,BA,Feira de Santana,Varejo,Marketplace,2023-06-15
1080,Diego Pereira,PF,71141268638,MS,Ponta Porã,Corporativo,Orgânico,2023-04-20
1081,Vanessa Gomes,PF,41753672150,RJ,Niterói,Pessoa Física,Marketplace,2023-04-30
1082,Helena Silva,PF,64253326962,MG,Belo Horizonte,Varejo,Orgânico,2025-06-25
1083,Otávio Souza,PF,81208051268,PR,Londrina,Pessoa Física,Anúncio,2023-02-14
1084,Marcos Oliveira,PF,01290143056,MS,Dourados,Corporativo,Anúncio,2024-06-13
1085,Bruno Oliveira,PF,16072218562,SC,Florianópolis,Varejo,Anúncio,2024-11-03
1086,Marcos Cardoso,PF,00437734366,AM,Tefé,Varejo,Indicação,2025-01-07
1087,Rafael Gomes,PF,60393110705,MG,Uberlândia,Atacado,Orgânico,2023-03-14
1088,Carla Lima,PF,30878997564,RS,Santa Maria,Varejo,Orgânico,2025-08-01
1089,Patrícia Gomes,PF,13408944846,PA,Santarém,Pessoa Física,Marketplace,2024-04-24
1090,Larissa Ferreira,PF,52712679708,MS,Campo Grande,Pessoa Física,Orgânico,2023-01-20
1091,Diego Oliveira,PJ,40514408594582,SC,Blumenau,Corporativo,Anúncio,2023-05-26
1092,Eduardo Pereira,PF,91965255984,RS,Canoas,Corporativo,Orgânico,2025-07-30
1093,Natália Costa,PJ,33300724663714,RJ,Niterói,Pessoa Física,Orgânico,2025-10-30
1094,Carla Oliveira,PJ,15096263515115,SP,Ribeirão Preto,Atacado,Orgânico,2025-04-03
1095,Igor Martins,PF,52049709450,AM,Manacapuru,Pessoa Física,Indicação,2024-01-01
1096,Natália Souza,PJ,37310980983622,ES,Vila Velha,Pessoa Física,Anúncio,2025-11-03
1097,Igor Carvalho,PF,72331868512,MS,Ponta Porã,Varejo,Orgânico,2023-10-30
1098,Otávio Santos,PF,39261964332,MS,Ponta Porã,Pessoa Física,Marketplace,2023-09-14
1099,Igor Almeida,PF,58275770091,MS,Corumbá,Pessoa Física,Orgânico,2025-04-18
1100,Diego Silva,PF,57500683598,PA,Marabá,Pessoa Física,Marketplace,2023-12-20
1101,Guilherme Barbosa,PF,56974639023,PR,Maringá,Pessoa Física,Orgânico,2024-07-23
1102,Marcos Carvalho,PF,25785650705,GO,Goiânia,Atacado,WhatsApp,2024-12-25
1103,Larissa Oliveira,PF,97538831569,PA,Castanhal,Pessoa Física,Orgânico,2023-07-02
1104,Ana Costa,PF,82293433524,AM,Tefé,Atacado,Indicação,2025-10-11
1105,Fernanda Barbosa,PF,31784265557,SC,Chapecó,Varejo,Indicação,2023-07-02
1106,Marcos Lima,PF,00019766027,RS,Canoas,Pessoa Física,Indicação,2025-12-23
1107,Thiago Santos,PF,45707644022,PE,Caruaru,Varejo,Marketplace,2023-11-01
1108,Thiago Silva,PF,81212027737,PE,Jaboatão,Pessoa Física,Orgânico,2024-04-01
1109,Otávio Gomes,PF,69825735431,MT,Várzea Grande,Pessoa Física,Anúncio,2023-10-05
1110,Larissa Santos,PF,07862061590,MS,Três Lagoas,Pessoa Física,Marketplace,2024-08-13
1111,Natália Lima,PF,59388436641,MS,Corumbá,Pessoa Física,Marketplace,2023-01-01
1112,Guilherme Souza,PF,72104132474,RJ,Nova Iguaçu,Pessoa Física,Anúncio,2023-07-06
1113,Thiago Gomes,PF,51196050036,SP,Sorocaba,Pessoa Física,Indicação,2024-07-23
1114,Diego Oliveira,PF,67115876089,MT,Tangará da Serra,Pessoa Física,Marketplace,2025-01-30
1115,Eduardo Barbosa,PF,53669157380,SC,Florianópolis,Pessoa Física,Marketplace,2025-11-21
1116,Otávio Ferreira,PF,17142603935,ES,Serra,Pessoa Física,Marketplace,2025-07-06
1117,Marcos Martins,PF,96796858635,DF,Brasília,Varejo,Marketplace,2025-10-07
1118,Guilherme Pereira,PF,33243634133,MT,Sinop,Varejo,Anúncio,2025-05-25
1119,Thiago Ferreira,PF,94037113340,RS,Santa Maria,Atacado,Indicação,2025-05-01
1120,Rafael Ribeiro,PF,72752407331,RS,Canoas,Corporativo,Anúncio,2024-01-15
1121,Vanessa Pereira,PF,33292153470,RS,Porto Alegre,Varejo,Orgânico,2025-09-18
1122,Carla Ribeiro,PF,50001399196,MS,Campo Grande,Pessoa Física,Marketplace,2025-11-21
1123,Rafael Almeida,PF,57425761928,GO,Goiânia,Pessoa Física,Indicação,2024-07-16
1124,Kaique Lima,PF,30952011911,PA,Castanhal,Pessoa Física,Orgânico,2023-05-12
1125,Kaique Lima,PF,88265537879,MG,Belo Horizonte,Pessoa Física,Indicação,2023-02-16
1126,Vanessa Costa,PF,16959389675,MG,Contagem,Pessoa Física,Orgânico,2024-06-25
1127,Ana Santos,PF,35902436361,AM,Manaus,Pessoa Física,Orgânico,2024-11-26
1128,Carla Martins,PJ,36476349907406,RS,Canoas,Pessoa Física,Indicação,2024-08-30
1129,Larissa Costa,PF,03684884160,RS,Santa Maria,Varejo,Indicação,2025-09-09
1130,Rafael Martins,PF,83774978049,PA,Ananindeua,Pessoa Física,Anúncio,2024-08-11
1131,Rafael Oliveira,PF,84025690329,MS,Corumbá,Varejo,Orgânico,2024-12-25
1132,Sabrina Pereira,PJ,12216559433851,RS,Porto Alegre,Varejo,Indicação,2025-04-10
1133,Bruno Santos,PF,67255107673,MG,Juiz de Fora,Atacado,Orgânico,2025-09-07
1134,Larissa Barbosa,PJ,59261091658568,MS,Dourados,Pessoa Física,WhatsApp,2024-10-30
1135,Natália Gomes,PF,87114667111,RS,Canoas,Pessoa Física,Orgânico,2024-09-03
1136,Larissa Almeida,PF,56183670899,SC,Chapecó,Varejo,Marketplace,2023-03-26
1137,Vanessa Martins,PF,13249774998,BA,Feira de Santana,Pessoa Física,Orgânico,2024-12-05
1138,Rafael Ferreira,PF,86027319482,BA,Salvador,Varejo,Orgânico,2023-07-17
1139,Eduardo Silva,PF,33342834840,PE,Olinda,Atacado,Anúncio,2024-02-09
1140,Carla Pereira,PJ,04691524430052,ES,Linhares,Atacado,Marketplace,2024-08-06
1141,Guilherme Almeida,PF,30013123201,PE,Olinda,Atacado,WhatsApp,2023-04-01
1142,Guilherme Ribeiro,PJ,96123987144683,BA,Ilhéus,Pessoa Física,Anúncio,2025-01-31
1143,Marcos Oliveira,PF,52237466390,MS,Corumbá,Varejo,Anúncio,2023-11-04
1144,Fernanda Oliveira,PF,80386381652,RJ,Duque de Caxias,Varejo,Orgânico,2024-07-17
